key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,hostingOrganizationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,coordinateUncertaintyInMeters,continent,stateProvince,year,month,day,eventDate,startDayOfYear,endDayOfYear,modified,lastInterpreted,references,license,isSequenced,isInCluster,datasetName,recordedBy,identifiedBy,geodeticDatum,class,countryCode,gbifRegion,country,publishedByGbifRegion,rightsHolder,identifier,informationWithheld,http://unknown.org/nick,verbatimEventDate,verbatimLocality,collectionCode,gbifID,occurrenceID,taxonID,catalogNumber,institutionCode,eventTime,occurrenceRemarks,http://unknown.org/captive,identificationID,lifeStage,infraspecificEpithet,vernacularName,locality,county,dataGeneralizations,individualCount,higherClassification,identificationRemarks,sex,projectId,programmeAcronym,sampleSizeUnit,sampleSizeValue,samplingProtocol,habitat,samplingEffort,associatedReferences,distanceFromCentroidInMeters,associatedSequences,taxonConceptID,name,organismName,institutionKey,coordinatePrecision,eventID,language,parentEventID,type,georeferencedBy,organismQuantityType,georeferenceProtocol,higherGeography,institutionID,island,dynamicProperties,accessRights,georeferenceRemarks,verbatimIdentification,bibliographicCitation,verbatimElevation,http://unknown.org/datasetnameproperty,identificationVerificationStatus,organismRemarks,networkKeys,collectionKey,preparations,georeferencedDate,verbatimCoordinateSystem,georeferenceSources,locationID,datasetID,organismID,recordNumber,nomenclaturalCode,elevation,collectionID,establishmentMeans,georeferenceVerificationStatus,elevationAccuracy,fieldNumber,locationRemarks,ownerInstitutionCode,islandGroup,otherCatalogNumbers,municipality,disposition,higherGeographyID,lithostratigraphicTerms,organismQuantity,parentNameUsage,materialEntityID,typeStatus,taxonRemarks,locationAccordingTo,footprintWKT,previousIdentifications,identificationQualifier,pointRadiusSpatialFit,footprintSRS,footprintSpatialFit,earliestAgeOrLowestStage,namePublishedInYear,verbatimTaxonRank
4535947656,"Prionailurus bengalensis (Kerr, 1792)",32.452739,104.691104,"cdc,cdround",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2024-08-06T22:43:31.419+00:00,2024-08-08T03:37:52.157+00:00,478,HUMAN_OBSERVATION,PRESENT,2434903,1,44,359,732,9703,2434894,2434903,2434903,"Prionailurus bengalensis (Kerr, 1792)",Animalia,Chordata,Carnivora,Felidae,Prionailurus,Prionailurus bengalensis,Prionailurus,bengalensis,SPECIES,ACCEPTED,LC,2024-02-29T10:38:56,29093,ASIA,Sichuan,2024,2,25,2024-02-25T20:42,56,56,2024-06-29T11:33:05.000+00:00,2024-08-08T03:37:52.157+00:00,https://www.inaturalist.org/observations/200803759,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,FALSE,iNaturalist research-grade observations,lia_0w0,lia_0w0,WGS84,Mammalia,CN,ASIA,China,NORTH_AMERICA,lia_0w0,200803759,Coordinate uncertainty increased to 29093m at the request of the observer,lia_0w0,2024/02/25 8:42 PM,"Sichuan, CN",Observations,4535947656,https://www.inaturalist.org/observations/200803759,922738,200803759,iNaturalist,20:42:00+08:00,NA,wild,455550614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Prionailurus bengalensis (Kerr, 1792)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4535908897,"Prionailurus bengalensis (Kerr, 1792)",22.578085,114.257774,"cdc,cdround",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2024-08-06T22:43:31.419+00:00,2024-08-08T04:02:22.747+00:00,478,HUMAN_OBSERVATION,PRESENT,2434903,1,44,359,732,9703,2434894,2434903,2434903,"Prionailurus bengalensis (Kerr, 1792)",Animalia,Chordata,Carnivora,Felidae,Prionailurus,Prionailurus bengalensis,Prionailurus,bengalensis,SPECIES,ACCEPTED,LC,2024-03-01T03:55:05,30278,ASIA,Guangdong,2024,2,27,2024-02-27T10:20:52,58,58,2024-07-06T09:05:34.000+00:00,2024-08-08T04:02:22.747+00:00,https://www.inaturalist.org/observations/200877316,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,FALSE,iNaturalist research-grade observations,红膝,红膝,WGS84,Mammalia,CN,ASIA,China,NORTH_AMERICA,红膝,200877316,Coordinate uncertainty increased to 30278m at the request of the observer,hongxi,2024-02-27 10:20:52,"Guangdong, CN",Observations,4535908897,https://www.inaturalist.org/observations/200877316,922738,200877316,iNaturalist,10:20:52+08:00,粪便,wild,455760511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Prionailurus bengalensis (Kerr, 1792)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4535668944,"Prionailurus bengalensis (Kerr, 1792)",22.640789,114.282929,"cdc,cdround",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2024-08-06T22:43:31.419+00:00,2024-08-08T03:39:20.163+00:00,478,HUMAN_OBSERVATION,PRESENT,2434903,1,44,359,732,9703,2434894,2434903,2434903,"Prionailurus bengalensis (Kerr, 1792)",Animalia,Chordata,Carnivora,Felidae,Prionailurus,Prionailurus bengalensis,Prionailurus,bengalensis,SPECIES,ACCEPTED,LC,2024-03-01T04:06:01,30258,ASIA,Guangdong,2024,2,7,2024-02-07T14:29:30,38,38,2024-03-18T17:45:52.000+00:00,2024-08-08T03:39:20.163+00:00,https://www.inaturalist.org/observations/200878000,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,FALSE,iNaturalist research-grade observations,红膝,红膝,WGS84,Mammalia,CN,ASIA,China,NORTH_AMERICA,红膝,200878000,Coordinate uncertainty increased to 30258m at the request of the observer,hongxi,2024-02-07 14:29:30,"Guangdong, CN",Observations,4535668944,https://www.inaturalist.org/observations/200878000,922738,200878000,iNaturalist,14:29:30+08:00,NA,wild,455762310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Prionailurus bengalensis (Kerr, 1792)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4852872918,"Prionailurus javanensis (Desmarest, 1816)",4.397931,117.887514,"cdc,cdround",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2024-08-06T22:43:31.419+00:00,2024-08-08T03:37:16.716+00:00,478,HUMAN_OBSERVATION,PRESENT,11363942,1,44,359,732,9703,2434894,2434903,6164520,"Prionailurus bengalensis javanensis (Desmarest, 1816)",Animalia,Chordata,Carnivora,Felidae,Prionailurus,Prionailurus bengalensis,Prionailurus,javanensis,SPECIES,SYNONYM,NE,2024-04-19T10:25:44,15,ASIA,Sabah,2024,2,24,2024-02-24T12:21,55,55,2024-05-07T07:28:53.000+00:00,2024-08-08T03:37:16.716+00:00,https://www.inaturalist.org/observations/208069814,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,FALSE,iNaturalist research-grade observations,koenbetjes,koenbetjes,WGS84,Mammalia,MY,ASIA,Malaysia,NORTH_AMERICA,koenbetjes,208069814,NA,koenbetjes,2024/02/24 12:21 PM,"Tawau, Sabah, Malaysia",Observations,4852872918,https://www.inaturalist.org/observations/208069814,922736,208069814,iNaturalist,12:21:00+08:00,NA,wild,472699697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Prionailurus javanensis (Desmarest, 1816)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4908824271,"Prionailurus javanensis (Desmarest, 1816)",5.052542,118.416285,"cdc,cdround,txmathi",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2024-08-06T22:43:31.419+00:00,2024-08-08T04:08:48.712+00:00,478,HUMAN_OBSERVATION,PRESENT,11363942,1,44,359,732,9703,2434894,2434903,6164520,"Prionailurus bengalensis javanensis (Desmarest, 1816)",Animalia,Chordata,Carnivora,Felidae,Prionailurus,Prionailurus bengalensis,Prionailurus,javanensis,SPECIES,SYNONYM,NE,2024-07-09T02:23:06,31389,ASIA,Sabah,2024,2,3,2024-02-03T22:04,34,34,2024-07-09T03:20:17.000+00:00,2024-08-08T04:08:48.712+00:00,https://www.inaturalist.org/observations/228159396,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,FALSE,iNaturalist research-grade observations,Casper,Casper,WGS84,Mammalia,MY,ASIA,Malaysia,NORTH_AMERICA,Casper,228159396,Coordinate uncertainty increased to 31389m to protect threatened taxon,casperliao,2024/02/03 22:04,"Sabah, MY",Observations,4908824271,https://www.inaturalist.org/observations/228159396,922745,228159396,iNaturalist,22:04:00+08:00,NA,wild,511953005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Prionailurus javanensis (Desmarest, 1816)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4597177393,"Prionailurus bengalensis (Kerr, 1792)",21.811478,101.39818,"cdc,cdround",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2024-08-06T22:43:31.419+00:00,2024-08-08T04:05:34.907+00:00,478,HUMAN_OBSERVATION,PRESENT,2434903,1,44,359,732,9703,2434894,2434903,2434903,"Prionailurus bengalensis (Kerr, 1792)",Animalia,Chordata,Carnivora,Felidae,Prionailurus,Prionailurus bengalensis,Prionailurus,bengalensis,SPECIES,ACCEPTED,LC,2024-03-18T14:09:22,30338,ASIA,Yunnan,2024,3,18,2024-03-18T22:08:33,78,78,2024-03-27T15:49:56.000+00:00,2024-08-08T04:05:34.907+00:00,https://www.inaturalist.org/observations/202972034,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,FALSE,iNaturalist research-grade observations,xtbg-eec,xtbg-eec,WGS84,Mammalia,CN,ASIA,China,NORTH_AMERICA,xtbg-eec,202972034,Coordinate uncertainty increased to 30338m at the request of the observer,xtbg-eec,2024-03-18 22:08:33+08:00,"Xishuangbanna Dai, CN-YN, CN",Observations,4597177393,https://www.inaturalist.org/observations/202972034,922738,202972034,iNaturalist,22:08:33+08:00,飘海拍摄,wild,461002245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Prionailurus bengalensis (Kerr, 1792)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4599791880,"Prionailurus bengalensis (Kerr, 1792)",4.461594,101.252946,"cdc,cdround",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,AU,DWC_ARCHIVE,2024-08-06T22:43:31.419+00:00,2024-08-08T03:38:24.190+00:00,478,HUMAN_OBSERVATION,PRESENT,2434903,1,44,359,732,9703,2434894,2434903,2434903,"Prionailurus bengalensis (Kerr, 1792)",Animalia,Chordata,Carnivora,Felidae,Prionailurus,Prionailurus bengalensis,Prionailurus,bengalensis,SPECIES,ACCEPTED,LC,2024-03-20T18:43:20,31403,ASIA,Pahang,2024,3,20,2024-03-20T20:08:20,80,80,2024-06-29T11:29:38.000+00:00,2024-08-08T03:38:24.190+00:00,https://www.inaturalist.org/observations/203259917,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,FALSE,iNaturalist research-grade observations,Jono Dashper,Jono Dashper,WGS84,Mammalia,MY,ASIA,Malaysia,OCEANIA,Jono Dashper,203259917,Coordinate uncertainty increased to 31403m at the request of the observer,jonodashper,2024-03-20 20:08:20,Malaysia,Observations,4599791880,https://www.inaturalist.org/observations/203259917,922738,203259917,iNaturalist,20:08:20+08:00,NA,wild,461707979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Prionailurus bengalensis (Kerr, 1792)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4600074025,"Prionailurus javanensis (Desmarest, 1816)",5.024858,118.41946,"cdc,cdround,txmathi",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2024-08-06T22:43:31.419+00:00,2024-08-08T04:01:43.799+00:00,478,HUMAN_OBSERVATION,PRESENT,11363942,1,44,359,732,9703,2434894,2434903,6164520,"Prionailurus bengalensis javanensis (Desmarest, 1816)",Animalia,Chordata,Carnivora,Felidae,Prionailurus,Prionailurus bengalensis,Prionailurus,javanensis,SPECIES,SYNONYM,NE,2024-03-24T00:33:44,31389,ASIA,Sabah,2024,3,12,2024-03-12T23:20,72,72,2024-03-24T10:19:45.000+00:00,2024-08-08T04:01:43.799+00:00,https://www.inaturalist.org/observations/203670609,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,FALSE,iNaturalist research-grade observations,Scott Baker,Chien Lee,WGS84,Mammalia,MY,ASIA,Malaysia,NORTH_AMERICA,Scott Baker,203670609,Coordinate uncertainty increased to 31389m to protect threatened taxon,scott676,2024/03/12 11:20 PM,"Sabah, MY",Observations,4600074025,https://www.inaturalist.org/observations/203670609,922745,203670609,iNaturalist,23:20:00+08:00,NA,wild,462703442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Prionailurus javanensis (Desmarest, 1816)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4607133475,"Prionailurus bengalensis (Kerr, 1792)",27.06647,92.407224,"cdc,cdround",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2024-08-06T22:43:31.419+00:00,2024-08-08T03:39:37.574+00:00,478,HUMAN_OBSERVATION,PRESENT,2434903,1,44,359,732,9703,2434894,2434903,2434903,"Prionailurus bengalensis (Kerr, 1792)",Animalia,Chordata,Carnivora,Felidae,Prionailurus,Prionailurus bengalensis,Prionailurus,bengalensis,SPECIES,ACCEPTED,LC,2024-04-02T12:53:30,87,ASIA,Arunachal Pradesh,2024,3,30,2024-03-30T21:12:05,90,90,2024-06-29T11:28:54.000+00:00,2024-08-08T03:39:37.574+00:00,https://www.inaturalist.org/observations/205080753,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,FALSE,iNaturalist research-grade observations,Benoît Segerer,Benoît Segerer,WGS84,Mammalia,IN,ASIA,India,NORTH_AMERICA,Benoît Segerer,205080753,NA,benoit_segerer,2024-03-30 21:12:05,790114,Observations,4607133475,https://www.inaturalist.org/observations/205080753,922738,205080753,iNaturalist,21:12:05+05:30,NA,wild,466012152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Prionailurus bengalensis (Kerr, 1792)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4606956770,"Prionailurus bengalensis (Kerr, 1792)",4.502244,101.306363,"cdc,cdround",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2024-08-06T22:43:31.419+00:00,2024-08-08T03:38:18.591+00:00,478,HUMAN_OBSERVATION,PRESENT,2434903,1,44,359,732,9703,2434894,2434903,2434903,"Prionailurus bengalensis (Kerr, 1792)",Animalia,Chordata,Carnivora,Felidae,Prionailurus,Prionailurus bengalensis,Prionailurus,bengalensis,SPECIES,ACCEPTED,LC,2024-04-07T06:13:39,31403,ASIA,Pahang,2024,3,20,2024-03-20T21:56,80,80,2024-04-25T09:00:50.000+00:00,2024-08-08T03:38:18.591+00:00,https://www.inaturalist.org/observations/205813286,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,FALSE,iNaturalist research-grade observations,Nick Volpe,Nick Volpe,WGS84,Mammalia,MY,ASIA,Malaysia,NORTH_AMERICA,Nick Volpe,205813286,Coordinate uncertainty increased to 31403m at the request of the observer,nickvolpe,2024/03/20 9:56 PM,Malaysia,Observations,4606956770,https://www.inaturalist.org/observations/205813286,922738,205813286,iNaturalist,21:56:00+08:00,NA,wild,467678531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Prionailurus bengalensis (Kerr, 1792)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4851730782,"Prionailurus javanensis (Desmarest, 1816)",5.367205,117.42468,"cdc,cdround",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2024-08-06T22:43:31.419+00:00,2024-08-08T04:02:11.151+00:00,478,HUMAN_OBSERVATION,PRESENT,11363942,1,44,359,732,9703,2434894,2434903,6164520,"Prionailurus bengalensis javanensis (Desmarest, 1816)",Animalia,Chordata,Carnivora,Felidae,Prionailurus,Prionailurus bengalensis,Prionailurus,javanensis,SPECIES,SYNONYM,NE,2024-04-19T08:21:57,8,ASIA,Sabah,2024,3,30,2024-03-30T14:40,90,90,2024-05-07T07:29:09.000+00:00,2024-08-08T04:02:11.151+00:00,https://www.inaturalist.org/observations/208061238,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,FALSE,iNaturalist research-grade observations,koenbetjes,koenbetjes,WGS84,Mammalia,MY,ASIA,Malaysia,NORTH_AMERICA,koenbetjes,208061238,NA,koenbetjes,2024/03/30 2:40 PM,"Bahagian Sandakan, Sabah, Malaysia",Observations,4851730782,https://www.inaturalist.org/observations/208061238,922736,208061238,iNaturalist,14:40:00+08:00,NA,wild,472678925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Prionailurus javanensis (Desmarest, 1816)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4852268167,"Prionailurus javanensis (Desmarest, 1816)",5.187496,118.497327,"cdc,cdround",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2024-08-06T22:43:31.419+00:00,2024-08-08T04:06:52.637+00:00,478,HUMAN_OBSERVATION,PRESENT,11363942,1,44,359,732,9703,2434894,2434903,6164520,"Prionailurus bengalensis javanensis (Desmarest, 1816)",Animalia,Chordata,Carnivora,Felidae,Prionailurus,Prionailurus bengalensis,Prionailurus,javanensis,SPECIES,SYNONYM,NE,2024-04-28T17:32:25,1124,ASIA,Sabah,2024,3,31,2024-03-31T06:14,91,91,2024-06-26T14:26:56.000+00:00,2024-08-08T04:06:52.637+00:00,https://www.inaturalist.org/observations/210965736,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,FALSE,iNaturalist research-grade observations,Yousif Attia,Yousif Attia,WGS84,Mammalia,MY,ASIA,Malaysia,NORTH_AMERICA,Yousif Attia,210965736,NA,biophylia,2024/03/31 6:14 AM,"Lahad Datu, Sabah, Malaysia",Observations,4852268167,https://www.inaturalist.org/observations/210965736,922736,210965736,iNaturalist,06:14:00+08:00,NA,wild,477734358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Prionailurus javanensis (Desmarest, 1816)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4892125296,"Prionailurus bengalensis (Kerr, 1792)",27.041022,88.265915,"cdc,cdround",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2024-08-06T22:43:31.419+00:00,2024-08-08T04:09:20.490+00:00,478,HUMAN_OBSERVATION,PRESENT,2434903,1,44,359,732,9703,2434894,2434903,2434903,"Prionailurus bengalensis (Kerr, 1792)",Animalia,Chordata,Carnivora,Felidae,Prionailurus,Prionailurus bengalensis,Prionailurus,bengalensis,SPECIES,ACCEPTED,LC,2024-06-10T16:46:37,709,ASIA,West Bengal,2024,3,26,2024-03-26,86,86,2024-07-05T09:52:33.000+00:00,2024-08-08T04:09:20.490+00:00,https://www.inaturalist.org/observations/221795330,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,FALSE,iNaturalist research-grade observations,Neera Rawat,C Hewitt,WGS84,Mammalia,IN,ASIA,India,NORTH_AMERICA,Neera Rawat,221795330,NA,neera_rawat,2024-03-26,"27R8+9C6, Chauk Bazaar, Darjeeling, West Bengal 734101, India",Observations,4892125296,https://www.inaturalist.org/observations/221795330,922738,221795330,iNaturalist,NA,NA,wild,499232316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Prionailurus bengalensis (Kerr, 1792)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
